priority,score,system,year,project_document,why_it_matters,captures,unique_versions,mime_type,original,archive_exact,archive_history
MEDIUM,4,Budget / Finance,2025,2018 23 Oncor Electric Delivery Increase to Distribution Rates PDF,review category; financial/project keyword; document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/1023/2018-23-Oncor-Electric-Delivery-Increase-to-Distribution-Rates-PDF,https://web.archive.org/web/20250928135224/https://www.copperascovetx.gov/DocumentCenter/View/1023/2018-23-Oncor-Electric-Delivery-Increase-to-Distribution-Rates-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/1023/2018-23-Oncor-Electric-Delivery-Increase-to-Distribution-Rates-PDF
MEDIUM,4,Budget / Finance,2025,2018 27 Atmos Energy Rate Increase PDF,review category; financial/project keyword; document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/1026/2018-27-Atmos-Energy-Rate-Increase-PDF,https://web.archive.org/web/20250928191739/https://www.copperascovetx.gov/DocumentCenter/View/1026/2018-27-Atmos-Energy-Rate-Increase-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/1026/2018-27-Atmos-Energy-Rate-Increase-PDF
MEDIUM,4,Budget / Finance,2025,2018 31 Investment Report Quarter Ending June 30 2018 PDF,review category; financial/project keyword; document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/1030/2018-31-Investment-Report-Quarter-Ending-June-30-2018-PDF,https://web.archive.org/web/20250928195432/https://www.copperascovetx.gov/DocumentCenter/View/1030/2018-31-Investment-Report-Quarter-Ending-June-30-2018-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/1030/2018-31-Investment-Report-Quarter-Ending-June-30-2018-PDF
MEDIUM,4,Budget / Finance,2025,2018 35 Ratifying Votes for Adoption of Fiscal Year 2018 2019 Budget PDF,review category; financial/project keyword; document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/1033/2018-35-Ratifying-Votes-for-Adoption-of-Fiscal-Year-2018-2019-Budget-PDF,https://web.archive.org/web/20250929212956/https://www.copperascovetx.gov/DocumentCenter/View/1033/2018-35-Ratifying-Votes-for-Adoption-of-Fiscal-Year-2018-2019-Budget-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/1033/2018-35-Ratifying-Votes-for-Adoption-of-Fiscal-Year-2018-2019-Budget-PDF
MEDIUM,4,Budget / Finance,2025,2018 36 Adopting the Investment Policy PDF,review category; financial/project keyword; document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/1034/2018-36-Adopting-the-Investment-Policy-PDF,https://web.archive.org/web/20250927183909/https://www.copperascovetx.gov/DocumentCenter/View/1034/2018-36-Adopting-the-Investment-Policy-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/1034/2018-36-Adopting-the-Investment-Policy-PDF
MEDIUM,4,Budget / Finance,2025,2018 49 Investment Report for Quarter Ended September 30 2018 PDF,review category; financial/project keyword; document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/1045/2018-49-Investment-Report-for-Quarter-Ended-September-30-2018-PDF,https://web.archive.org/web/20250928211732/https://www.copperascovetx.gov/DocumentCenter/View/1045/2018-49-Investment-Report-for-Quarter-Ended-September-30-2018-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/1045/2018-49-Investment-Report-for-Quarter-Ended-September-30-2018-PDF
MEDIUM,4,Budget / Finance,2025,2019 07 Approving the Investment Report for Quarter ended Dec 2018 PDF,review category; financial/project keyword; document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/972/2019-07-Approving-the-Investment-Report-for-Quarter-ended-Dec-2018-PDF,https://web.archive.org/web/20250928101340/https://www.copperascovetx.gov/DocumentCenter/View/972/2019-07-Approving-the-Investment-Report-for-Quarter-ended-Dec-2018-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/972/2019-07-Approving-the-Investment-Report-for-Quarter-ended-Dec-2018-PDF
MEDIUM,4,Budget / Finance,2025,2019 20 Adopting the Investment Policy and Investment Strategies PDF,review category; financial/project keyword; document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/979/2019-20-Adopting-the-Investment-Policy-and-Investment-Strategies-PDF,https://web.archive.org/web/20250925220403/https://www.copperascovetx.gov/DocumentCenter/View/979/2019-20-Adopting-the-Investment-Policy-and-Investment-Strategies-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/979/2019-20-Adopting-the-Investment-Policy-and-Investment-Strategies-PDF
MEDIUM,4,Budget / Finance,2025,2019 20.pdf,review category; financial/project keyword; document/PDF,4,1,application/pdf,https://www.copperascovetx.gov/files/budget/gfoa/2019-20.pdf,https://web.archive.org/web/20250327000720/https://www.copperascovetx.gov/files/budget/gfoa/2019-20.pdf,https://web.archive.org/web/*/https://www.copperascovetx.gov/files/budget/gfoa/2019-20.pdf
MEDIUM,4,Budget / Finance,2025,2019 28 Approving the investment Report for Quarter Ended June 30 2019 PDF,review category; financial/project keyword; document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/987/2019-28-Approving-the-investment-Report-for-Quarter-Ended-June-30-2019-PDF,https://web.archive.org/web/20250925211727/https://www.copperascovetx.gov/DocumentCenter/View/987/2019-28-Approving-the-investment-Report-for-Quarter-Ended-June-30-2019-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/987/2019-28-Approving-the-investment-Report-for-Quarter-Ended-June-30-2019-PDF
MEDIUM,4,Budget / Finance,2025,2019 48 Amending the fees schedule for the COCC PDF,review category; financial/project keyword; document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/492/2019-48-Amending-the-fees-schedule-for-the-COCC-PDF,https://web.archive.org/web/20250926033646/https://www.copperascovetx.gov/DocumentCenter/View/492/2019-48-Amending-the-fees-schedule-for-the-COCC-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/492/2019-48-Amending-the-fees-schedule-for-the-COCC-PDF
MEDIUM,4,Budget / Finance,2025,2020 03 Expressing Intent to Finance Expenditures for Replacement of Computer and Electronics at Police Department PDF,review category; financial/project keyword; document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/926/2020-03-Expressing-Intent-to-Finance-Expenditures-for-Replacement-of-Computer-and-Electronics-at-Police-Department-PDF,https://web.archive.org/web/20250928110442/https://www.copperascovetx.gov/DocumentCenter/View/926/2020-03-Expressing-Intent-to-Finance-Expenditures-for-Replacement-of-Computer-and-Electronics-at-Police-Department-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/926/2020-03-Expressing-Intent-to-Finance-Expenditures-for-Replacement-of-Computer-and-Electronics-at-Police-Department-PDF
MEDIUM,4,Budget / Finance,2025,2020 07 Intent to Finance Expenditures for Equipment for Street Department PDF,review category; financial/project keyword; document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/930/2020-07-Intent-to-Finance-Expenditures-for-Equipment-for-Street-Department-PDF,https://web.archive.org/web/20250925213015/https://www.copperascovetx.gov/DocumentCenter/View/930/2020-07-Intent-to-Finance-Expenditures-for-Equipment-for-Street-Department-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/930/2020-07-Intent-to-Finance-Expenditures-for-Equipment-for-Street-Department-PDF
MEDIUM,4,Budget / Finance,2025,2020 08 Waiving Non Resident Library Fees for Residents of Killeen and Ft Hood PDF,review category; financial/project keyword; document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/931/2020-08-Waiving-Non-Resident-Library-Fees-for-Residents-of-Killeen-and-Ft-Hood-PDF,https://web.archive.org/web/20250928101748/https://www.copperascovetx.gov/DocumentCenter/View/931/2020-08-Waiving-Non-Resident-Library-Fees-for-Residents-of-Killeen-and-Ft-Hood-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/931/2020-08-Waiving-Non-Resident-Library-Fees-for-Residents-of-Killeen-and-Ft-Hood-PDF
MEDIUM,4,Budget / Finance,2025,2020 09 Remove Late Fees From the Library Fee Schedule PDF,review category; financial/project keyword; document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/932/2020-09-Remove-Late-Fees-From-the-Library-Fee-Schedule-PDF,https://web.archive.org/web/20250926010847/https://www.copperascovetx.gov/DocumentCenter/View/932/2020-09-Remove-Late-Fees-From-the-Library-Fee-Schedule-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/932/2020-09-Remove-Late-Fees-From-the-Library-Fee-Schedule-PDF
MEDIUM,4,Budget / Finance,2025,2020 11 Responding to Atmos Application for Rate Increase PDF,review category; financial/project keyword; document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/933/2020-11-Responding-to-Atmos-Application-for-Rate-Increase-PDF,https://web.archive.org/web/20250925222021/https://www.copperascovetx.gov/DocumentCenter/View/933/2020-11-Responding-to-Atmos-Application-for-Rate-Increase-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/933/2020-11-Responding-to-Atmos-Application-for-Rate-Increase-PDF
MEDIUM,4,Budget / Finance,2025,2020 21 Coronavirus Relief Funding PDF,review category; financial/project keyword; document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/942/2020-21-Coronavirus-Relief-Funding-PDF,https://web.archive.org/web/20250926183842/https://www.copperascovetx.gov/DocumentCenter/View/942/2020-21-Coronavirus-Relief-Funding-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/942/2020-21-Coronavirus-Relief-Funding-PDF
MEDIUM,4,Budget / Finance,2025,2020 21.pdf,review category; financial/project keyword; document/PDF,3,1,application/pdf,https://www.copperascovetx.gov/files/budget/gfoa/2020-21.pdf,https://web.archive.org/web/20250327003549/https://www.copperascovetx.gov/files/budget/gfoa/2020-21.pdf,https://web.archive.org/web/*/https://www.copperascovetx.gov/files/budget/gfoa/2020-21.pdf
MEDIUM,4,Budget / Finance,2025,2020 22 Designating and Authorizing the Director of Budget No new Revenue tax rate in accordance with Texas Tax Code PDF,review category; financial/project keyword; document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/943/2020-22-Designating-and-Authorizing-the-Director-of-Budget-No-new-Revenue-tax-rate-in-accordance-with-Texas-Tax-Code-PDF,https://web.archive.org/web/20250925211712/https://www.copperascovetx.gov/DocumentCenter/View/943/2020-22-Designating-and-Authorizing-the-Director-of-Budget-No-new-Revenue-tax-rate-in-accordance-with-Texas-Tax-Code-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/943/2020-22-Designating-and-Authorizing-the-Director-of-Budget-No-new-Revenue-tax-rate-in-accordance-with-Texas-Tax-Code-PDF
MEDIUM,4,Budget / Finance,2025,2020 25 Approving Investment Report for Quarter Ended March 31 2020 PDF,review category; financial/project keyword; document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/946/2020-25-Approving-Investment-Report-for-Quarter-Ended-March-31-2020-PDF,https://web.archive.org/web/20250929101546/https://www.copperascovetx.gov/DocumentCenter/View/946/2020-25-Approving-Investment-Report-for-Quarter-Ended-March-31-2020-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/946/2020-25-Approving-Investment-Report-for-Quarter-Ended-March-31-2020-PDF
MEDIUM,4,Budget / Finance,2025,2020 27 Ratifying Votes to Adopt Budget PDF,review category; financial/project keyword; document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/948/2020-27-Ratifying-Votes-to-Adopt-Budget-PDF,https://web.archive.org/web/20250925224533/https://www.copperascovetx.gov/DocumentCenter/View/948/2020-27-Ratifying-Votes-to-Adopt-Budget-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/948/2020-27-Ratifying-Votes-to-Adopt-Budget-PDF
MEDIUM,4,Budget / Finance,2025,2020 34 Approving Investment Report For Quarter Ended June 30 2020 PDF,review category; financial/project keyword; document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/955/2020-34-Approving-Investment-Report-For-Quarter-Ended-June-30-2020-PDF,https://web.archive.org/web/20250926225230/https://www.copperascovetx.gov/DocumentCenter/View/955/2020-34-Approving-Investment-Report-For-Quarter-Ended-June-30-2020-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/955/2020-34-Approving-Investment-Report-For-Quarter-Ended-June-30-2020-PDF
MEDIUM,4,Budget / Finance,2025,2020 41 Economic Development Budget for 2020 2021 PDF,review category; financial/project keyword; document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/962/2020-41-Economic-Development-Budget-for-2020-2021-PDF,https://web.archive.org/web/20250925210059/https://www.copperascovetx.gov/DocumentCenter/View/962/2020-41-Economic-Development-Budget-for-2020-2021-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/962/2020-41-Economic-Development-Budget-for-2020-2021-PDF
MEDIUM,4,Budget / Finance,2025,2021 05 Approving the Investment Report for Quater ended Dec 31 2020 PDF,review category; financial/project keyword; document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/911/2021-05-Approving-the-Investment-Report-for-Quater-ended-Dec-31-2020-PDF,https://web.archive.org/web/20250926101818/https://www.copperascovetx.gov/DocumentCenter/View/911/2021-05-Approving-the-Investment-Report-for-Quater-ended-Dec-31-2020-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/911/2021-05-Approving-the-Investment-Report-for-Quater-ended-Dec-31-2020-PDF
MEDIUM,4,Budget / Finance,2025,2021 07 Adopting the Citys Strategic Plan for 2021 PDF,review category; financial/project keyword; document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/913/2021-07-Adopting-the-Citys-Strategic-Plan-for-2021-PDF,https://web.archive.org/web/20250928105400/https://www.copperascovetx.gov/DocumentCenter/View/913/2021-07-Adopting-the-Citys-Strategic-Plan-for-2021-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/913/2021-07-Adopting-the-Citys-Strategic-Plan-for-2021-PDF
MEDIUM,4,Budget / Finance,2025,2021 09 Atmos Energy Midtex Division to Increase Rates PDF,review category; financial/project keyword; document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/915/2021-09-Atmos-Energy---Midtex-Division-to-Increase-Rates-PDF,https://web.archive.org/web/20250925222717/https://www.copperascovetx.gov/DocumentCenter/View/915/2021-09-Atmos-Energy---Midtex-Division-to-Increase-Rates-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/915/2021-09-Atmos-Energy---Midtex-Division-to-Increase-Rates-PDF
MEDIUM,4,Budget / Finance,2025,2021 12 Approving the Investment Report for Quater Ended March 31 2021 PDF,review category; financial/project keyword; document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/918/2021-12-Approving-the-Investment-Report-for-Quater-Ended-March-31-2021-PDF,https://web.archive.org/web/20250925222930/https://www.copperascovetx.gov/DocumentCenter/View/918/2021-12-Approving-the-Investment-Report-for-Quater-Ended-March-31-2021-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/918/2021-12-Approving-the-Investment-Report-for-Quater-Ended-March-31-2021-PDF
